hour,load_kW,solar_kW,price_per_MWh,battery_soc
55,84.28331870530418,0.0,51.16781905114488,0.44216726909516935
56,80.66517222383168,0.0,37.32948789296222,0.4539508305868826
57,83.3749559632897,1.167456619639632,52.19617436998003,0.4639508267127466
58,74.38185205100021,2.4169099593661088,38.23689451157267,0.455371877441642
59,77.63956022274496,4.223239608721138,51.16793410156696,0.4637901319438167
60,73.27539552224049,0.0,34.83436523465168,0.45396249327588445
61,76.49535002606937,0.3029388049159369,50.756139098698185,0.45232128954447937
62,71.86853717955546,0.0,36.46483629778277,0.4523754241721172
63,63.07906120323728,1.13962408851349,47.57444690709768,0.4630686565755315
64,81.77426142253753,0.0,38.11937687573774,0.4647208800198328
65,77.29193756013208,4.365823074049007,50.77469989887621,0.4720233438343634
66,63.69801653033956,0.0,36.06166342696911,0.48334463563839575
67,85.17604285073591,1.827400984927256,49.21420700553174,0.49112035861633246
68,71.06303255152115,0.4533873178452565,34.195976588971284,0.4844298672223927
69,80.56363010544041,0.1472538249300588,49.86313120734631,0.4775494126183737
70,87.29090562177537,0.0,36.69608698519093,0.4734083763950392
71,81.2898291075741,0.0,48.31711262064344,0.4819820972228386
72,91.39400684543301,0.0,37.73673437967176,0.4860291940390921
73,67.65174179646347,0.0,47.91804052728381,0.4841362112544734
74,84.46326529282504,1.4661629368318467,32.808777780958806,0.4798397949090985
75,75.59758495017834,8.152286198604893,51.12343573334741,0.4760999090251469
76,73.00041387594342,5.694617892540812,35.388379248869306,0.4789874421123344
77,74.67647593152277,1.5499085972230835,49.37480071903884,0.4671529737372866
78,77.23132816700354,1.1561782942575194,34.73715322178489,0.45917926312492807
79,80.56165342229745,0.0,47.154900955932256,0.466461061050704
80,68.34850159216643,0.0,37.87628436810879,0.4584789586111734
81,89.40694213893265,1.3289242313025826,48.53054162123798,0.4665653441465284
82,84.6566243973046,0.0,38.48485703824438,0.4623108249880852
83,66.21814835613007,5.268617396341031,50.77480737632445,0.4734563841603243
84,96.81426803467598,6.439153655733268,35.521291085946274,0.46565509746440314
85,100.88527045975542,6.42126233149862,47.93499149531806,0.4546659698014579
86,91.7877957115965,0.0,34.89473532594178,0.46222906637987593
87,78.2007516418765,0.0,47.74506040036561,0.4563811892948777
88,69.29247378489458,0.0,39.12409834540475,0.4472666603959784
89,91.12807553698066,1.9451942255643144,49.8105069423531,0.4566467045055051
90,75.9682305302682,0.0,37.71873661984242,0.4605841758883586
91,92.22445070382427,0.0,47.66281702349302,0.44955377359342175
92,82.08274978076861,0.0,36.26498100041797,0.4412543211989161
93,89.76639036483712,0.0,51.33063800522123,0.44704416879203157
94,85.052017274549,4.961177676016583,35.49091216312294,0.4563115462115087
95,87.06573168191949,0.0,51.11051678539098,0.45592748260042426
96,80.578303746249,1.5776784634693128,34.366576438013816,0.4671062015652476
97,97.85870493905836,0.0,47.51863778008048,0.46516068786588394
98,83.3789123775119,7.032638168252328,36.56252922413967,0.47564646872731
99,84.76508060863289,2.4839565806195454,48.99508044514953,0.4713009220358333
100,98.83150697056254,0.0,36.95651033993021,0.4718168531898663
101,66.52240938857554,0.0,46.59701319972769,0.4606527366771913
102,67.29515001514267,0.0,37.06182525922824,0.46577559821548
103,90.72955927747266,3.45197398630847,53.46130098791233,0.46928462262406095
104,69.79378661106028,5.0834022073396135,35.95648933387525,0.46485535100261366
105,99.57446761537648,0.4608525296118467,49.61505829037312,0.45381109062312264
106,75.86381019240252,0.0,36.262752532980485,0.4641086621898502
107,73.46482239511383,3.13123503173802,46.77088153082068,0.46295807575637754
108,99.25404539813641,0.0820837777752262,36.63264826555793,0.46477138192254835
109,95.22630823915877,1.4038677493817504,47.15573048098442,0.46202223640695
110,98.87476324633828,0.6639121402419209,35.35190890883676,0.4592640114173403
111,89.06044658275385,0.0,51.42814942141397,0.45195948347917647
112,72.61467989748168,4.089789160095688,34.89060287187235,0.45184439492200484
113,99.10064953099034,0.0,50.31571858135946,0.46137231111294225
114,79.06398561430309,5.813397746056328,37.51253688695702,0.473060002944748
115,89.0867294099658,3.540551506672834,49.98195638115236,0.479422179993433
116,89.64685044348137,0.581102552479652,33.93700560088055,0.4909414374309087
117,78.44989906909166,0.0,49.06513218398124,0.493960139265276
118,87.64903809074218,5.027481290937936,38.9325453196049,0.4864847077006311
119,89.50590704357498,0.9461344263657006,46.52627645251216,0.49533836229533
120,84.56846736235048,2.680706835980585,35.5797492852232,0.5038122490259443
121,70.33523394044326,4.430806154283998,48.7356829897762,0.5027635880142998
122,82.98238174206055,0.0,36.17454935066817,0.5049246857198294
123,93.59112636646708,1.090891331989237,50.68616852278921,0.5059580364259559
124,73.05432140268634,0.0,38.40646475805555,0.5084918791305588
125,78.7911944744269,0.9584662590120276,49.158496508994624,0.514041011078233
126,76.0598785800126,1.3713803240965907,37.2119403009877,0.5192388920210405
127,98.49263728479342,0.0,50.31345531430612,0.5268401020647852
128,86.72294757012435,0.0,36.70494925283017,0.5188123838706457
129,84.15530255521388,0.2689473093426088,48.71795919971865,0.5199501089014371
130,72.30083925554683,0.0,34.49744610285862,0.5105580057325717
131,85.39249191291817,0.0,47.91378042807732,0.5151260359087223
132,73.36884477247517,0.3739045968297534,34.85877249192378,0.5232293798859301
133,80.93592394469344,2.0587278731664616,50.0463749608077,0.5273891364456612
134,73.64153921621119,0.0,37.13485239571496,0.5300919563488202
135,86.764332949465,0.0,50.049048368793706,0.5253322468960792
136,85.76590816614942,0.0,35.169995661728855,0.5347309322921682
137,77.91701244422005,0.0,52.27280026190707,0.5326968566215853
138,83.96006712661645,0.0,38.27172674146978,0.5435842665482268
139,69.60516910998244,1.7859473242916832,49.032844927883104,0.5548547153267878
140,65.31512330960871,0.7589974555492176,34.758281197043964,0.548778239552771
141,84.39391701264537,0.0,49.759167528245314,0.5542108098385721
142,81.87195753128981,0.6840752585483832,37.894376273604,0.5448856963269415
143,88.44773152599528,6.991390523580733,50.062992562889534,0.5546043550682703
144,104.50857785302065,2.25710034793744,36.82825136338753,0.5457604036589027
145,89.67398373864967,0.7639628958184049,49.24572491359492,0.5368316080584887
146,71.51719109782346,2.151377840883456,36.677834648825815,0.5448611111247328
147,92.30798580392971,3.7927430765706,51.88066177419257,0.5374676142360894
148,66.84092589488479,0.0,35.6339251338059,0.5366911488351822
149,75.38415395185291,0.0,49.77880669577017,0.5295683008935381
150,79.31758394675369,0.0,36.3741530208469,0.5327924223265521
151,97.13342721649366,0.0,49.989433130664914,0.5376681734519457
152,74.45530218219486,6.342834675597497,33.87559499191563,0.5357036004647391
153,72.19486931643526,1.5308490100846943,46.74854211319752,0.5413242202126921
154,80.01969452904271,3.347399244323446,34.46394569963971,0.531887741722639
155,73.63425617815102,0.8967968059069829,49.81575854011086,0.5404722336378441
156,93.74393707538168,8.258592847722046,36.82421255502728,0.5460008148783497
157,69.20068491636576,0.0,48.76783325734792,0.5377379419655269
158,68.52531347588898,0.0,38.05931453032343,0.5307329933837489
159,75.62179955255566,0.0,49.34908113551908,0.5273869521721709
160,75.01967549307695,0.0,36.023902303374406,0.5310475169194077
161,100.11837219421379,2.743505520146446,49.27289929117936,0.5359096335417913
162,89.5753920539372,0.2706132822652775,36.19446849514247,0.5463575222643349
163,81.46099279529693,1.9516012714833924,50.620556208073765,0.5424612422138149
164,68.68372204312884,3.1269241047683507,36.99190846289096,0.5401943779475397
165,88.64649698547709,0.676224071538728,48.21621068609397,0.5450516972957165
166,70.6535216631565,2.185583790173825,38.27892397074026,0.5417851380435514
167,64.55228903222388,0.0,47.92130541086799,0.5461366205223954
168,91.88029792352302,0.0,36.11226882715838,0.5475172776929014
169,83.1694261192485,0.0,49.15225023672483,0.5389898839905671
170,89.28455546760702,0.253224099329425,34.419940790044734,0.5369013694367809
171,83.1872765294302,0.0,49.45116421504761,0.5257848543543924
172,88.56830611902691,0.0,34.88220764608387,0.5330440556125668
173,74.0760119351047,1.954226227020582,49.67320596192244,0.5435920026923776
174,69.65757158215536,0.0,36.59805724785152,0.5527155292930326
175,87.32663109639931,1.7022863786101683,51.77173915046827,0.5504104907842549
176,71.96590335826158,0.0,36.45450463396359,0.5430566763551006
177,73.104502222498,0.0,48.64700708655112,0.5405625887645976
178,76.2624379797282,2.7258767163387763,35.40599858994306,0.53494723764971
179,81.06787157370663,2.9769332781868743,49.77381225618021,0.5457087980633787
180,76.65283890249775,0.6425933834419568,36.13361955021569,0.5485320760815642
181,67.5195136986487,4.23008877609629,51.753228999351,0.5484055945324443
182,73.56381597167109,0.0,38.086457700657895,0.5495894083047336
183,58.738722393055276,3.2425130509984728,49.02544120764497,0.5410715546812929
184,86.25231451027187,0.0,35.17046511374317,0.5509902154559656
185,63.979423443932525,0.0,45.728263190906574,0.541570336765153
186,69.27886267973113,1.0756535800521347,35.17004768603913,0.5381726558742616
187,80.52165079260975,0.0,48.09675853788193,0.5353828131409395
188,72.60437003608686,0.0,35.461191618880235,0.5427384713244864
189,95.43014595406736,0.0,50.15122146053353,0.5373208259432997
190,67.07143090276551,0.0,36.25921679982095,0.5378629456868899
191,84.56455805234461,6.313497862842592,49.518893086437046,0.545309251806996
192,79.60717181772505,0.0,36.29280147265524,0.5560011650344564
193,68.31906502258802,0.0,49.37466843716187,0.5527993741491666
194,85.58631144586425,1.1784828018223863,36.28895670483768,0.5506997856056617
195,78.28453668777752,0.0,44.71726258512939,0.5399654354387002
196,87.71790551213667,0.0,35.58948807139633,0.5348491549721455
197,88.50763076302341,0.9086307446203312,49.39756901542885,0.5371543491378272
198,101.9556261993122,1.0775556883510204,35.48153573171259,0.5339041066021603
199,94.1059877640247,2.469027565535945,49.23692570385395,0.5234619032598917
200,77.29539216701465,3.2907018214636183,37.04839348273256,0.5122464796858214
201,77.60620822424073,0.0,48.66668709999712,0.5013824133913376
202,91.07540708588404,0.2627037567097128,39.29448145484816,0.49568193823261586
203,86.55263730722598,0.0,50.596290492341495,0.49728693907348304
204,86.40131526097592,0.0,35.983967429651656,0.495929134479416
205,63.830439556891655,0.0,49.25385164221201,0.49473583378556685
206,79.7665251456856,0.0326212989165455,35.863644876449264,0.5007067763363471
207,73.36077115512045,2.4702674905911217,48.1908844920924,0.4940638588395842
208,83.1711463703631,1.2396679331024223,35.85062449713545,0.5043605630611745
209,79.10059031028804,0.2736473557254415,49.98187037209895,0.49296048958830446
210,89.82810040634335,2.421037751391402,36.86274072938231,0.5013111251535732
211,84.13626203676922,3.213599616187333,50.43337976572486,0.5055547191036959
212,87.86327962108976,0.0,35.58111198617356,0.4973402652264383
213,76.40331205657617,3.558343413118671,47.43972171822546,0.48881902552698425
214,70.55553744081749,0.0,34.9897743666723,0.47797731291826556
215,75.89950306797452,0.0,51.982134661226944,0.47488528268786295
216,80.48297139091629,2.177251765102319,37.33751577613739,0.4752336353401466
217,83.95135236906323,0.5327833783746712,50.11827447646462,0.4775256841429426
218,102.59308950690851,0.0,34.85148693888228,0.4751578320480591
219,79.73288627481756,0.5181926380799254,49.56931282946903,0.4655856777679447
220,71.62255902187674,3.940030089348342,34.109925277528745,0.46210403622885693
221,76.60139749384233,0.2040508361206313,48.735939783464254,0.4637420964078565
222,76.0349651417904,2.2364162941711125,35.62562329349468,0.4721636234490598
223,85.46287836417443,2.1602120881326887,49.02138519921054,0.4701544881724363
224,66.47095874356594,6.263096293373989,37.428331202606486,0.4639129011588864
225,81.87760416479267,4.149947409297852,47.43575622595518,0.4722298844243067
226,82.19910188787443,2.113455027402263,34.69527989874973,0.47102832015420176
227,82.96939721764932,2.1586228521551543,47.50181314047503,0.4808755393422579
228,74.17888004885887,0.5068024617083038,34.13739848699068,0.47899922381637566
229,77.62078270263993,0.0,49.749928941678334,0.4698432376567983
230,65.75939091017469,0.0,33.59276750643806,0.47221400129515845
231,75.08876126154568,0.0732003172254331,50.69464826526482,0.47917836687464566
232,74.57138523983282,0.0,35.62320464061085,0.484961176343853
233,84.16050046261425,0.0,49.66702759579733,0.4954821799200371
234,68.43817568178088,0.0,36.47729341301827,0.48596082793033923
235,87.81198101709994,0.0,48.91259531663098,0.4967593228741265
236,94.94484544491368,0.0,37.54214787965253,0.4899888140843731
237,59.30014974986467,0.0,49.27233100691691,0.4898857089507054
238,85.07785500255817,2.7175589825905333,36.88453368888107,0.49901239354597915
239,87.48218920269314,2.377029507968915,49.26517652287248,0.49498503188989723
240,74.54780421214748,3.0739148922325983,36.42973988715985,0.4906869176237828
241,77.14784018206814,3.7351944178537058,49.9833391022453,0.49302097233412445
242,78.67119422413045,0.0,36.36838321520576,0.4836881402574678
243,77.04807533473681,0.0866137625136365,48.10238332257698,0.49549280757807146
244,77.18107477671997,0.9040148906372822,36.647241961843626,0.4934000537289226
245,63.63797404856933,1.3267070395636769,49.08540961335897,0.48473527709909653
246,91.98476608207245,1.5381681141375263,36.939160351757344,0.4936726085489792
247,92.07438854644278,4.260675420248554,46.3351049303899,0.4829266941409704
248,71.86635740795798,0.0,33.79575397294004,0.4919788421214488
249,65.54346099612331,0.6923475804948325,50.1090134402109,0.48665489836626075
250,85.21064876452759,0.0,38.78781968368031,0.48427665701764644
251,74.61743662871582,1.2510544228216307,50.81643321722522,0.4790430225385552
252,81.4195316332078,0.0,34.96975190472249,0.46790266337265124
253,77.13116390373631,1.0814935839575497,47.02576647394143,0.4787672684708118
254,88.03214247837509,3.72251655891078,37.107457637764895,0.4688575441223567
255,87.50717092738843,1.865598302761227,49.442970263943934,0.45728077010474877
256,72.74402621536416,0.0,36.87948463286404,0.46336064500403956
257,66.16636044604945,0.0,49.73679318032455,0.4688376558386469
258,64.72593979030161,1.8510792121747257,36.037892693703206,0.4650512153526586
259,86.10379379107205,0.0,54.001783265848125,0.4530629543729767
260,68.11140742215971,0.0,35.9842333644541,0.44149709431127226
261,76.20708930484821,4.25084282611699,49.32497728312846,0.43360270988471633
262,74.20391586732082,0.556854172752995,35.811255292916435,0.4360934719466654
263,79.47432703730453,0.0,48.68854002194688,0.43014138234013083
264,60.84816618743311,0.7032141529939515,37.47862764809543,0.4248888621443287
265,83.88083335910129,6.64349130387668,49.03321359633634,0.4360004088901837
266,85.23891023834206,0.0,36.94734236448935,0.4455916292531985
267,80.88422087044661,0.0,49.9907496417287,0.436628340942815
268,76.89113828301528,0.0,37.82190709922111,0.4392327398935146
269,81.55631819000429,1.941055091054816,50.1941144924909,0.43313826253270427
270,84.21668500674842,0.7540718344904033,34.17335113460099,0.42166216756476227
271,53.00473105283588,2.4355287236745835,47.57411341942745,0.41366328303956096
272,99.55912308250694,0.0,38.10598202513782,0.4040770900345549
273,84.55695003971711,2.1867227094594943,48.650778892111695,0.4113560651174389
274,73.4759141761298,0.0,34.01252443633799,0.40017897159871746
275,76.53728870877077,1.489408202155938,48.55941719720372,0.3891046986793642
276,84.93741777349189,0.0,37.89036623647448,0.3916107850661389
277,78.87351587895694,0.1151842310019905,47.43352559858559,0.4018708589779357
278,59.693155322185056,0.0,34.693685500383054,0.39005586606693965
279,100.73307036380868,0.2938058340515935,48.56363383381358,0.39555652453825707
280,78.89459342767528,0.0,34.116643495812674,0.3923903066215797
281,90.201727117158,0.0,47.787354089240864,0.39083444859168526
282,74.637586655352,5.193617110653018,33.716266343126975,0.3878387668293609
283,95.9238840423613,1.8670449996776748,48.87206397730328,0.39076235562836537
284,82.86343688892279,0.0,35.46106505841234,0.3817689553628019
285,86.08843834475451,0.0,48.54003786570341,0.3725442620723887
286,69.54746633853046,0.0,33.512881547571006,0.3686182303656283
287,92.111452896827,0.0,51.44384901729235,0.35884180543569577
288,86.89818164534789,0.0,33.999810062264224,0.3677975924548648
289,93.01846229564998,0.0,49.98089566504267,0.37959287207646086
290,75.24223967375924,5.07705090058346,34.38127841634415,0.3907493081338601
291,75.18972881539213,0.0,50.566320397120656,0.3914295081937373
292,104.13004527949538,3.6362610088531513,37.427176838773214,0.39855018634199413
293,69.39984177278453,0.0,48.24742471706688,0.4098942254326961
294,80.84353459164329,7.343438661421675,33.107854711476776,0.4149274420205905
295,92.14196474396834,2.5768370598046437,50.60752607571777,0.42508115837214705
296,81.93341671093832,3.187223445965915,38.80712912609292,0.4169884356202756
297,86.90570872664156,3.587239763695428,50.18738690684701,0.42774450401156544
298,76.08065633791327,0.2504887684734209,36.23424493824204,0.41960416604748213
299,83.83620157817326,0.4521423323268972,50.793486011423646,0.4089694693887205
300,66.93473148264684,0.0,37.141010575018,0.42052278870757626
301,96.90669787045185,1.084636914233223,48.32036184636684,0.43225021051555784
302,78.88655435440621,0.2273160189730723,35.004701339977494,0.4228299090482504
303,73.52411017859316,1.086307395205537,50.48053042209223,0.420701780533075
304,86.66383082031915,0.0,35.77740828480203,0.42396600742191054
305,75.39280212611446,0.0,51.53875349080369,0.4323951122226659
306,67.15634477668942,1.6630983023898682,34.93691508532933,0.4293172557296986
307,66.55171859729074,0.0629788508876605,50.68975997231108,0.43930099192636685
308,87.37391259096718,1.453936880219517,36.50738527807631,0.43076357640387725
309,79.00813946326694,2.012912815765329,49.37418875144391,0.4195534805296205
310,79.4621766652306,2.6639742063832976,37.75729446377438,0.41728805417716847
311,91.22199216918172,1.4818470313969598,50.58395239630951,0.41796191417060663
312,68.73174191243257,0.0,34.485977575949306,0.428051441103038
313,72.69322247135175,0.0,50.524173117638135,0.4375020752461733
314,77.19327341536464,3.473571690591312,38.055914253263765,0.4358828875039873
315,80.94351589317074,0.0,49.368178063531424,0.44461882122557006
316,79.57839045774935,0.0003499021838057,35.620444530445006,0.43656608711342654
317,78.58707487704471,4.853156003145973,48.55937437554307,0.429664547276377
318,79.38373597904352,0.0,35.97302247750944,0.4299476899716953
319,78.92694723708826,0.0,50.59314612608773,0.419115086985845
320,72.91059991617465,0.3554793389752445,34.766925856654346,0.425272262962771
321,71.87007011445922,0.0,47.5443087559025,0.42611778483344226
322,82.7451635772394,0.0,35.42980343954957,0.41756899632852756
323,72.2170775355187,3.7540945515799136,47.49425762902024,0.4178304020589809
324,68.83333408800955,1.3562889330602883,36.778255967946414,0.4177679360577261
325,77.62004753071692,2.4765668065794832,48.92381044201766,0.421108552846334
326,78.6535573518487,0.76742504495621,33.36032553919625,0.4104637849201568
327,102.56723497298209,0.0,49.0409338249006,0.4073258618210465
328,72.95299724143766,0.0,35.70450582733133,0.4146986878796893
329,89.43260724969495,0.0,50.237548517047934,0.40330772630551237
330,88.04943278267965,1.9251648021111276,35.77538299129115,0.40663563278188697
331,70.5497840743482,8.130778754618541,52.36693478226808,0.4028251508919162
332,87.73252977402599,0.0,35.215372528713964,0.4070339949457245
333,69.12521843342125,3.213416117848092,49.4702472741349,0.4020534161685185
334,54.38880577623671,3.2684271873470627,35.83906238462846,0.411749171409564
335,86.23125193482696,0.560188970777158,49.13990252039783,0.4069772817012432
336,62.44109416562281,0.0,36.20706668354188,0.41528153267057094
337,84.50934461805915,0.0,50.37569204280487,0.4074390063303132
338,73.15989102262783,0.0,38.00357636132712,0.4189722100501802
339,96.59550796189872,0.0,47.20996090591667,0.4156712683932872
340,90.88085980257074,0.6525526980354603,35.22791399531329,0.41576457430020897
341,76.20598564508752,2.4661456120046363,48.89218795898,0.42386654648316235
342,73.12162388971318,0.0,37.40020375206503,0.4136899997039221
343,67.8592259690588,0.0,49.028850505398346,0.405300145217084
344,75.59077367707408,0.0,33.150664916403485,0.4014150374635034
345,77.19644504815491,0.0,49.69544079280823,0.3987530999793946
346,76.62431553036994,0.9041699142893193,35.94289445871106,0.40622853884170923
347,82.81891170142136,4.172910495659023,49.833472445665336,0.3996225669893889
348,87.62705353539297,6.139461860347271,34.433183984553246,0.40707315495234164
349,83.49654456993174,0.0,52.14239711863512,0.4127177574302264
350,72.35856076093557,0.0,35.507638630344445,0.42030489877396804
351,66.72766652540638,3.6852708780738688,49.28139980926786,0.42837695211020566
352,95.94659121310757,7.670909106942851,34.64341545130873,0.4341915499901497
353,73.10550815450063,0.0,48.16734209119628,0.4265404839423188
354,73.4770640006498,0.0,34.159322866399286,0.425970543831232
355,74.78810687698889,0.0,48.97387881933663,0.4327657047674988
356,61.58927169606147,0.0665573254265522,34.557055547887515,0.42625353045131903
357,75.22025995959514,0.0,52.64854610884619,0.4337315153163284
358,75.20344185992053,0.0,33.16068973544224,0.43810080105092164
359,86.75468635617511,1.8370112424666227,47.87134927473567,0.4449811745126362
360,86.98457149107335,0.0,35.39130666333694,0.43550348856183546
361,81.05388423772936,3.387251156222268,50.57408201415585,0.43682298394215385
362,89.80838057638944,1.6329894508213472,35.37279298395237,0.44255127142590295
363,84.31775485539777,3.060350057950483,50.57779018651283,0.4437699170783588
364,79.89987865563789,0.1889992388781397,34.51322247208698,0.43404605390890305
365,82.24056757233559,2.104286297844559,49.65278179785042,0.4447671044252508
366,78.093465064186,0.0,38.60948993653872,0.4479708800338008
367,76.50380018458972,1.5076510830807477,48.11222850345914,0.448149525039084
368,78.23293347153614,3.034229468252696,36.62277981986556,0.4446363889252121
369,69.91510346137471,3.984055920249268,49.87423637593325,0.43862065198754857
370,82.80441705316296,0.0,32.61612582704066,0.43887876242127555
371,70.60908316688463,1.8010642539348098,48.68038927730234,0.42823652413288577
372,89.5923718204369,3.920197265668428,37.69015616398145,0.4388179461375984
373,77.50541419839051,0.0,49.76646160573541,0.4309946933739212
374,80.4949498165009,0.0,34.175024861678374,0.42656085558230245
375,85.46495087771959,1.7552770497000727,50.60001100638183,0.43439940380702585
376,86.43314465062927,0.0,35.274743888050935,0.4454334905736089
377,64.29376591366547,0.0,50.103921189129615,0.4458375296382205
378,78.32942897520226,1.328219122806635,36.55880847767891,0.45150039912350354
379,88.80178912080783,0.0,47.88580169529,0.4619899773262573
380,63.09181127375687,0.2428982269313575,37.17817035812392,0.45133504420068343
381,83.87280475395063,0.0,48.0525818951556,0.4393922821034253
382,57.444357705978106,0.0,34.03474950651,0.4465381020566665
383,70.03727117889413,0.8744653841672367,48.23960161542531,0.44622157558139913
384,80.38630551840188,0.0,35.47429325522767,0.45124675526901564
385,63.43284897678046,0.0,49.72794983167025,0.4487109364955507
386,70.44092899273159,0.986787898576944,34.83455270746381,0.4399212671175411
387,66.27689018345208,3.3174675269598035,50.68107406560104,0.42933059208019686
388,96.4813493220756,0.0,36.370624582087856,0.4390221103216944
389,81.64227755487335,0.0,48.52164777435011,0.44694538483388846
390,85.75043932143944,0.2584551430425037,37.32691768241475,0.45439105871493013
391,77.77324899484846,0.0,51.30544763347809,0.4479413464238048
392,76.465682512428,0.0,35.845401260808195,0.4592227788901676
393,64.60529126019935,2.566777155698912,49.24137052956252,0.4683988061868525
394,77.08162637252137,0.0,33.33277127613794,0.46844755864302035
395,72.93010873531277,1.816769511429993,48.95257620842116,0.4795055179747903
396,88.57923924292336,0.0,35.55616823717442,0.484938703447812
397,91.41101866657573,0.0,49.9319142078979,0.4734063404412048
398,94.96760858667572,1.006071436446476,35.740788658576754,0.48468706530361966
399,88.96332595950383,1.4593552163050518,49.9298855042191,0.48609972755215247
400,74.01346063077014,0.0,38.294563739978265,0.47581323262350794
401,68.84103014039606,0.0,48.768973949057845,0.4725441113059998
402,87.66663181645086,0.0,35.25696988217369,0.47036288252995123
403,83.56292817472288,0.0,47.60009712555449,0.4785842440725706
404,62.314615493229695,0.0,35.98043760591009,0.4672550476439035
405,84.32832073965903,2.578342707404447,51.02906457071278,0.4708092415560177
406,88.95418483445297,2.69662203191436,33.36682278223391,0.480354741112861
407,80.5892558918163,0.0,48.56505964647928,0.4841181715229182
408,78.14946328990658,0.0,36.047339059778345,0.48138034090647525
409,71.92351512383644,0.0,50.83899942229502,0.4805393799658589
410,65.53465300436612,0.0,36.567733664562766,0.4908223826985823
411,88.00297949340028,0.0,50.05204053928156,0.4805891358251752
412,78.12998454743271,4.070429983832643,35.65695912706612,0.4793822414603753
413,77.66533338456307,0.0,50.28665648253644,0.48163491463040564
414,97.32721186919133,0.0,37.51488413132266,0.47247173805910003
415,86.8450110685919,0.0,47.00035743218456,0.4749320206054643
416,83.70825001281102,0.0,37.08623140727517,0.4651724110758809
417,83.19180422684637,5.903953916580049,49.41570538820829,0.4766157196859763
418,95.19994860765773,0.0,35.19844500970069,0.47138011198277296
